OrderID,OrderDate,CustomerID,CustomerSegment,Product,Category,Region,Quantity,UnitPrice,UnitCost,Revenue,Profit
1523,2024-07-24,CUST0074,SMB,USB-C Hub,Electronics,East,3,48.2,18.28,144.6,89.76
1524,2024-07-25,CUST0055,SMB,Wireless Mouse,Electronics,South,2,35.55,11.92,71.1,47.26
1525,2024-07-26,CUST0002,Enterprise,Notebook Pack,Stationery,East,4,14.26,4.01,57.04,41.0
1526,2024-07-27,CUST0032,Retail,Pen Set,Stationery,East,1,10.34,2.97,10.34,7.37
1527,2024-07-28,CUST0022,SMB,Standing Desk,Furniture,East,1,600.94,308.07,600.94,292.87
1528,2024-07-29,CUST0044,SMB,Pen Set,Stationery,East,2,10.09,2.93,20.18,14.32
1529,2024-07-29,CUST0025,Retail,Headset,Electronics,South,1,133.89,56.03,133.89,77.86
1530,2024-07-29,CUST0017,Enterprise,Laptop Pro,Electronics,North,1,1198.78,800.22,1198.78,398.56
1531,2024-07-29,CUST0005,Retail,Wireless Mouse,Electronics,East,1,34.11,12.2,34.11,21.91
1532,2024-07-30,CUST0014,Enterprise,Notebook Pack,Stationery,North,2,12.92,4.05,25.84,17.74
1533,2024-07-31,CUST0033,SMB,Desk Lamp,Furniture,North,2,61.09,25.29,122.18,71.6
1534,2024-07-31,CUST0013,Enterprise,Pen Set,Stationery,South,2,9.55,3.02,19.1,13.06
1535,2024-07-31,CUST0014,Enterprise,Wireless Mouse,Electronics,West,2,34.01,11.84,68.02,44.34
1536,2024-07-31,CUST0078,SMB,"Monitor 27""",Electronics,South,1,409.35,220.31,409.35,189.04
1537,2024-08-01,CUST0021,Retail,Standing Desk,Furniture,South,1,638.96,294.74,638.96,344.22
1538,2024-08-01,CUST0001,SMB,Headset,Electronics,South,1,120.17,53.71,120.17,66.46
1539,2024-08-02,CUST0066,Retail,Wireless Mouse,Electronics,North,1,34.48,12.29,34.48,22.19
1540,2024-08-02,CUST0038,SMB,Pen Set,Stationery,South,1,9.27,3.06,9.27,6.21
1541,2024-08-02,CUST0047,Enterprise,Keyboard,Electronics,West,3,104.71,45.64,314.13,177.21
1542,2024-08-02,CUST0006,SMB,Wireless Mouse,Electronics,East,1,31.89,12.11,31.89,19.78
1543,2024-08-03,CUST0080,Enterprise,Standing Desk,Furniture,South,1,658.93,297.71,658.93,361.22
1544,2024-08-03,CUST0052,Enterprise,Office Chair,Furniture,North,5,381.18,178.77,1905.9,1012.05
1545,2024-08-03,CUST0022,SMB,Keyboard,Electronics,East,1,110.14,43.81,110.14,66.33
1546,2024-08-04,CUST0062,SMB,Wireless Mouse,Electronics,West,3,34.28,11.77,102.84,67.53
1547,2024-08-04,CUST0004,Enterprise,Standing Desk,Furniture,South,4,671.32,304.09,2685.28,1468.92
1548,2024-08-05,CUST0053,SMB,Notebook Pack,Stationery,South,2,13.0,4.04,26.0,17.92
1549,2024-08-05,CUST0068,Enterprise,Laptop Pro,Electronics,West,3,1292.46,803.12,3877.38,1468.02
1550,2024-08-06,CUST0080,Enterprise,Notebook Pack,Stationery,East,1,14.08,3.94,14.08,10.14
1551,2024-08-06,CUST0050,SMB,Office Chair,Furniture,East,1,409.95,184.23,409.95,225.72
1552,2024-08-06,CUST0021,Retail,Pen Set,Stationery,North,2,9.81,3.0,19.62,13.62
1553,2024-08-07,CUST0031,Retail,Wireless Mouse,Electronics,South,1,32.51,12.0,32.51,20.51
1554,2024-08-07,CUST0031,Retail,Notebook Pack,Stationery,South,1,13.69,4.02,13.69,9.67
1555,2024-08-08,CUST0016,SMB,Keyboard,Electronics,South,5,110.84,43.7,554.2,335.7
1556,2024-08-09,CUST0001,SMB,Desk Lamp,Furniture,East,3,66.49,25.69,199.47,122.4
1557,2024-08-09,CUST0072,Retail,Pen Set,Stationery,West,1,10.07,3.08,10.07,6.99
1558,2024-08-09,CUST0029,Retail,Standing Desk,Furniture,North,3,625.09,304.81,1875.27,960.84
1559,2024-08-09,CUST0047,Enterprise,Notebook Pack,Stationery,East,3,13.09,4.06,39.27,27.09
1560,2024-08-10,CUST0038,SMB,Laptop Pro,Electronics,South,2,1258.22,781.1,2516.44,954.24
1561,2024-08-10,CUST0053,SMB,Keyboard,Electronics,South,1,108.94,44.16,108.94,64.78
1562,2024-08-11,CUST0025,Retail,USB-C Hub,Electronics,East,3,45.77,17.91,137.31,83.58
1563,2024-08-11,CUST0076,SMB,Keyboard,Electronics,West,1,112.92,44.88,112.92,68.04
1564,2024-08-11,CUST0064,SMB,Notebook Pack,Stationery,South,1,14.22,4.01,14.22,10.21
1565,2024-08-11,CUST0066,Retail,Desk Lamp,Furniture,East,3,67.49,25.29,202.47,126.6
1566,2024-08-12,CUST0050,SMB,Pen Set,Stationery,North,2,9.99,2.97,19.98,14.04
1567,2024-08-12,CUST0078,SMB,Keyboard,Electronics,South,4,111.08,44.39,444.32,266.76
1568,2024-08-13,CUST0018,SMB,Headset,Electronics,South,1,128.78,56.28,128.78,72.5
1569,2024-08-13,CUST0071,Enterprise,Notebook Pack,Stationery,West,4,14.18,4.1,56.72,40.32
1570,2024-08-13,CUST0080,Enterprise,Pen Set,Stationery,North,3,10.09,3.08,30.27,21.03
1571,2024-08-14,CUST0023,SMB,Headset,Electronics,East,2,130.32,54.41,260.64,151.82
1572,2024-08-14,CUST0062,SMB,Wireless Mouse,Electronics,South,2,35.45,12.15,70.9,46.6
1573,2024-08-15,CUST0002,Enterprise,Keyboard,Electronics,South,2,100.64,44.04,201.28,113.2
1574,2024-08-15,CUST0021,Retail,Pen Set,Stationery,North,5,10.09,2.94,50.45,35.75
1575,2024-08-15,CUST0027,Enterprise,Laptop Pro,Electronics,East,3,1200.54,815.07,3601.62,1156.41
1576,2024-08-16,CUST0072,Retail,Pen Set,Stationery,East,4,10.17,3.01,40.68,28.64
1577,2024-08-17,CUST0037,Retail,Notebook Pack,Stationery,East,2,12.97,3.97,25.94,18.0
1578,2024-08-17,CUST0041,Retail,Desk Lamp,Furniture,East,5,60.25,25.37,301.25,174.4
1579,2024-08-18,CUST0057,Enterprise,Pen Set,Stationery,East,3,10.38,3.04,31.14,22.02
1580,2024-08-18,CUST0070,SMB,Pen Set,Stationery,East,3,9.46,3.04,28.38,19.26
1581,2024-08-19,CUST0010,Enterprise,USB-C Hub,Electronics,North,1,46.19,18.01,46.19,28.18
1582,2024-08-19,CUST0072,Retail,Standing Desk,Furniture,South,1,610.66,306.23,610.66,304.43
1583,2024-08-20,CUST0020,Enterprise,Office Chair,Furniture,East,1,415.25,181.05,415.25,234.2
1584,2024-08-21,CUST0046,Enterprise,Notebook Pack,Stationery,East,1,14.17,4.01,14.17,10.16
1585,2024-08-21,CUST0065,Retail,Headset,Electronics,South,1,127.79,54.68,127.79,73.11
1586,2024-08-21,CUST0043,Enterprise,Office Chair,Furniture,West,1,382.31,184.86,382.31,197.45
1587,2024-08-22,CUST0002,Enterprise,Headset,Electronics,East,1,124.48,54.14,124.48,70.34
1588,2024-08-22,CUST0032,Retail,Pen Set,Stationery,West,5,10.09,2.97,50.45,35.6
1589,2024-08-22,CUST0050,SMB,Keyboard,Electronics,West,1,110.54,43.72,110.54,66.82
1590,2024-08-22,CUST0066,Retail,Notebook Pack,Stationery,East,3,13.69,3.89,41.07,29.4
1591,2024-08-23,CUST0013,Enterprise,Office Chair,Furniture,North,1,416.68,180.41,416.68,236.27
1592,2024-08-23,CUST0028,Enterprise,Laptop Pro,Electronics,North,4,1266.72,780.99,5066.88,1942.92
1593,2024-08-24,CUST0020,Enterprise,Pen Set,Stationery,West,1,10.13,2.92,10.13,7.21
1594,2024-08-24,CUST0033,SMB,Wireless Mouse,Electronics,North,2,33.82,11.8,67.64,44.04
1595,2024-08-24,CUST0052,Enterprise,USB-C Hub,Electronics,South,2,45.19,18.19,90.38,54.0
1596,2024-08-24,CUST0080,Enterprise,Notebook Pack,Stationery,East,1,14.24,3.89,14.24,10.35
1597,2024-08-25,CUST0038,SMB,Standing Desk,Furniture,South,3,622.5,292.56,1867.5,989.82
1598,2024-08-26,CUST0004,Enterprise,Standing Desk,Furniture,East,2,642.09,293.45,1284.18,697.28
1599,2024-08-26,CUST0070,SMB,Desk Lamp,Furniture,East,1,65.16,24.7,65.16,40.46
1600,2024-08-26,CUST0048,SMB,Keyboard,Electronics,West,5,100.44,46.01,502.2,272.15
1601,2024-08-26,CUST0074,SMB,Wireless Mouse,Electronics,North,2,33.65,12.32,67.3,42.66
1602,2024-08-27,CUST0045,Enterprise,USB-C Hub,Electronics,East,1,50.85,18.38,50.85,32.47
1603,2024-08-27,CUST0079,SMB,Wireless Mouse,Electronics,North,3,32.14,11.77,96.42,61.11
1604,2024-08-27,CUST0071,Enterprise,"Monitor 27""",Electronics,West,2,425.33,217.24,850.66,416.18
1605,2024-08-28,CUST0075,SMB,USB-C Hub,Electronics,North,2,47.19,17.6,94.38,59.18
1606,2024-08-29,CUST0025,Retail,Wireless Mouse,Electronics,East,1,33.27,12.08,33.27,21.19
1607,2024-08-29,CUST0073,Retail,Office Chair,Furniture,East,2,408.98,184.95,817.96,448.06
1608,2024-08-30,CUST0029,Retail,Laptop Pro,Electronics,North,3,1303.3,789.28,3909.9,1542.06
1609,2024-08-30,CUST0043,Enterprise,Standing Desk,Furniture,East,4,636.13,297.46,2544.52,1354.68
1610,2024-08-31,CUST0078,SMB,Notebook Pack,Stationery,North,1,13.39,4.08,13.39,9.31
1611,2024-08-31,CUST0010,Enterprise,Keyboard,Electronics,North,3,112.92,45.94,338.76,200.94
1612,2024-08-31,CUST0075,SMB,Pen Set,Stationery,East,2,9.97,3.07,19.94,13.8
1613,2024-09-01,CUST0061,Retail,Notebook Pack,Stationery,West,2,13.15,3.97,26.3,18.36
1614,2024-09-01,CUST0038,SMB,Keyboard,Electronics,East,1,107.38,43.89,107.38,63.49
1615,2024-09-01,CUST0031,Retail,Standing Desk,Furniture,North,3,665.13,302.05,1995.39,1089.24
1616,2024-09-02,CUST0021,Retail,Whiteboard,Stationery,North,1,92.86,40.38,92.86,52.48
1617,2024-09-02,CUST0062,SMB,Headset,Electronics,East,4,119.36,55.86,477.44,254.0
1618,2024-09-03,CUST0006,SMB,Laptop Pro,Electronics,South,2,1282.54,813.99,2565.08,937.1
1619,2024-09-03,CUST0006,SMB,Standing Desk,Furniture,West,1,651.8,292.86,651.8,358.94
1620,2024-09-04,CUST0070,SMB,"Monitor 27""",Electronics,North,2,415.69,218.4,831.38,394.58
1621,2024-09-04,CUST0010,Enterprise,Notebook Pack,Stationery,West,2,13.56,4.1,27.12,18.92
1622,2024-09-04,CUST0045,Enterprise,Notebook Pack,Stationery,South,2,13.76,4.03,27.52,19.46
1623,2024-09-05,CUST0066,Retail,Desk Lamp,Furniture,North,2,61.59,24.53,123.18,74.12
1624,2024-09-05,CUST0016,SMB,Standing Desk,Furniture,East,2,632.06,296.94,1264.12,670.24
1625,2024-09-06,CUST0027,Enterprise,Notebook Pack,Stationery,South,2,14.06,3.98,28.12,20.16
1626,2024-09-07,CUST0021,Retail,Laptop Pro,Electronics,East,1,1281.65,818.76,1281.65,462.89
1627,2024-09-07,CUST0024,Enterprise,Wireless Mouse,Electronics,North,2,33.07,12.34,66.14,41.46
1628,2024-09-08,CUST0037,Retail,Keyboard,Electronics,East,4,103.35,45.29,413.4,232.24
1629,2024-09-09,CUST0053,SMB,Keyboard,Electronics,North,2,111.54,45.87,223.08,131.34
1630,2024-09-09,CUST0034,Retail,Wireless Mouse,Electronics,East,1,34.31,12.3,34.31,22.01
1631,2024-09-09,CUST0049,SMB,Notebook Pack,Stationery,North,1,13.08,3.93,13.08,9.15
1632,2024-09-09,CUST0054,Retail,Keyboard,Electronics,South,3,108.86,44.13,326.58,194.19
1633,2024-09-10,CUST0016,SMB,Keyboard,Electronics,South,1,109.62,46.09,109.62,63.53
1634,2024-09-11,CUST0056,SMB,Keyboard,Electronics,East,2,105.53,43.77,211.06,123.52
1635,2024-09-12,CUST0049,SMB,USB-C Hub,Electronics,East,1,50.21,18.44,50.21,31.77
1636,2024-09-12,CUST0055,SMB,"Monitor 27""",Electronics,East,1,421.29,216.47,421.29,204.82
1637,2024-09-12,CUST0070,SMB,Keyboard,Electronics,North,2,102.96,45.56,205.92,114.8
1638,2024-09-12,CUST0016,SMB,"Monitor 27""",Electronics,East,2,415.6,216.11,831.2,398.98
1639,2024-09-13,CUST0055,SMB,Desk Lamp,Furniture,North,2,61.94,25.53,123.88,72.82
1640,2024-09-13,CUST0036,SMB,Desk Lamp,Furniture,South,5,63.16,24.56,315.8,193.0
1641,2024-09-13,CUST0023,SMB,Notebook Pack,Stationery,East,1,13.89,3.94,13.89,9.95
1642,2024-09-14,CUST0051,SMB,Notebook Pack,Stationery,East,3,14.44,4.04,43.32,31.2
1643,2024-09-14,CUST0021,Retail,Whiteboard,Stationery,South,1,87.76,40.69,87.76,47.07
1644,2024-09-14,CUST0007,Retail,"Monitor 27""",Electronics,East,1,448.47,213.47,448.47,235.0
1645,2024-09-15,CUST0077,Retail,"Monitor 27""",Electronics,South,2,398.25,216.33,796.5,363.84
1646,2024-09-16,CUST0052,Enterprise,Notebook Pack,Stationery,East,2,13.83,4.05,27.66,19.56
1647,2024-09-17,CUST0064,SMB,Headset,Electronics,East,2,122.06,55.52,244.12,133.08
1648,2024-09-18,CUST0066,Retail,USB-C Hub,Electronics,East,2,46.56,17.64,93.12,57.84
1649,2024-09-18,CUST0001,SMB,Laptop Pro,Electronics,North,5,1209.75,789.24,6048.75,2102.55
1650,2024-09-18,CUST0052,Enterprise,Desk Lamp,Furniture,East,2,64.17,25.36,128.34,77.62
1651,2024-09-19,CUST0072,Retail,Keyboard,Electronics,South,4,105.21,46.25,420.84,235.84
1652,2024-09-20,CUST0059,Enterprise,USB-C Hub,Electronics,West,4,48.74,17.74,194.96,124.0
1653,2024-09-20,CUST0010,Enterprise,Desk Lamp,Furniture,North,2,62.67,24.43,125.34,76.48
1654,2024-09-20,CUST0069,SMB,Notebook Pack,Stationery,North,3,13.93,4.05,41.79,29.64
1655,2024-09-21,CUST0044,SMB,Notebook Pack,Stationery,East,5,13.72,3.99,68.6,48.65
1656,2024-09-21,CUST0015,SMB,Notebook Pack,Stationery,North,1,13.58,4.07,13.58,9.51
1657,2024-09-21,CUST0041,Retail,USB-C Hub,Electronics,East,2,47.33,18.04,94.66,58.58
1658,2024-09-21,CUST0037,Retail,Pen Set,Stationery,North,1,10.08,3.06,10.08,7.02
1659,2024-09-22,CUST0041,Retail,Notebook Pack,Stationery,North,1,14.51,3.94,14.51,10.57
1660,2024-09-23,CUST0031,Retail,Notebook Pack,Stationery,North,4,13.26,3.93,53.04,37.32
1661,2024-09-23,CUST0020,Enterprise,USB-C Hub,Electronics,East,3,45.84,17.54,137.52,84.9
1662,2024-09-24,CUST0070,SMB,Pen Set,Stationery,East,5,10.3,2.98,51.5,36.6
1663,2024-09-24,CUST0074,SMB,Office Chair,Furniture,West,4,392.54,185.23,1570.16,829.24
1664,2024-09-24,CUST0029,Retail,Keyboard,Electronics,North,3,102.1,45.07,306.3,171.09
1665,2024-09-24,CUST0005,Retail,Desk Lamp,Furniture,West,2,63.13,25.28,126.26,75.7
1666,2024-09-25,CUST0067,Enterprise,Desk Lamp,Furniture,North,2,65.62,24.27,131.24,82.7
1667,2024-09-25,CUST0042,Enterprise,USB-C Hub,Electronics,East,1,50.57,17.66,50.57,32.91
1668,2024-09-26,CUST0079,SMB,USB-C Hub,Electronics,South,1,46.25,17.92,46.25,28.33
1669,2024-09-26,CUST0047,Enterprise,Desk Lamp,Furniture,East,4,62.16,24.52,248.64,150.56
1670,2024-09-26,CUST0030,SMB,Wireless Mouse,Electronics,East,3,34.47,12.22,103.41,66.75
1671,2024-09-27,CUST0020,Enterprise,Keyboard,Electronics,North,2,100.42,44.79,200.84,111.26
1672,2024-09-27,CUST0067,Enterprise,Wireless Mouse,Electronics,West,2,32.68,11.99,65.36,41.38
1673,2024-09-27,CUST0007,Retail,USB-C Hub,Electronics,West,1,49.48,17.52,49.48,31.96
1674,2024-09-27,CUST0013,Enterprise,"Monitor 27""",Electronics,South,2,413.34,218.16,826.68,390.36
1675,2024-09-28,CUST0045,Enterprise,Office Chair,Furniture,South,4,417.04,176.75,1668.16,961.16
1676,2024-09-28,CUST0023,SMB,Notebook Pack,Stationery,East,5,13.4,3.96,67.0,47.2
1677,2024-09-28,CUST0058,Retail,Notebook Pack,Stationery,East,4,13.57,3.95,54.28,38.48
1678,2024-09-29,CUST0044,SMB,Keyboard,Electronics,East,2,108.96,44.74,217.92,128.44
1679,2024-09-29,CUST0044,SMB,Keyboard,Electronics,North,1,104.77,44.44,104.77,60.33
1680,2024-09-30,CUST0057,Enterprise,Notebook Pack,Stationery,South,3,14.59,4.06,43.77,31.59
1681,2024-09-30,CUST0022,SMB,Notebook Pack,Stationery,South,1,12.92,4.05,12.92,8.87
1682,2024-09-30,CUST0011,Enterprise,Pen Set,Stationery,West,1,9.72,2.93,9.72,6.79
1683,2024-10-01,CUST0051,SMB,Notebook Pack,Stationery,North,2,14.69,3.9,29.38,21.58
1684,2024-10-01,CUST0050,SMB,Pen Set,Stationery,North,1,9.52,2.96,9.52,6.56
1685,2024-10-01,CUST0022,SMB,Pen Set,Stationery,North,1,10.06,3.06,10.06,7.0
1686,2024-10-01,CUST0070,SMB,Office Chair,Furniture,South,4,395.53,176.06,1582.12,877.88
1687,2024-10-02,CUST0073,Retail,Notebook Pack,Stationery,South,2,14.04,4.01,28.08,20.06
1688,2024-10-02,CUST0030,SMB,Keyboard,Electronics,South,3,106.54,44.64,319.62,185.7
1689,2024-10-03,CUST0067,Enterprise,Wireless Mouse,Electronics,North,3,35.03,11.89,105.09,69.42
1690,2024-10-03,CUST0063,SMB,Desk Lamp,Furniture,North,4,63.83,24.26,255.32,158.28
1691,2024-10-03,CUST0030,SMB,Desk Lamp,Furniture,North,3,64.43,24.53,193.29,119.7
1692,2024-10-04,CUST0050,SMB,Desk Lamp,Furniture,North,3,61.66,24.37,184.98,111.87
1693,2024-10-04,CUST0079,SMB,Pen Set,Stationery,South,3,10.09,2.96,30.27,21.39
1694,2024-10-04,CUST0053,SMB,Whiteboard,Stationery,East,1,82.67,39.13,82.67,43.54
1695,2024-10-04,CUST0058,Retail,Wireless Mouse,Electronics,South,1,34.03,11.78,34.03,22.25
1696,2024-10-05,CUST0003,SMB,Wireless Mouse,Electronics,West,1,31.73,11.83,31.73,19.9
1697,2024-10-06,CUST0020,Enterprise,Pen Set,Stationery,North,1,9.48,2.99,9.48,6.49
1698,2024-10-06,CUST0048,SMB,"Monitor 27""",Electronics,South,2,438.82,217.76,877.64,442.12
1699,2024-10-06,CUST0008,Enterprise,"Monitor 27""",Electronics,West,1,416.57,220.57,416.57,196.0
1700,2024-10-06,CUST0033,SMB,Wireless Mouse,Electronics,West,3,34.94,11.73,104.82,69.63
1701,2024-10-07,CUST0032,Retail,Standing Desk,Furniture,West,3,599.91,299.3,1799.73,901.83
1702,2024-10-07,CUST0027,Enterprise,Whiteboard,Stationery,South,2,89.76,39.55,179.52,100.42
1703,2024-10-08,CUST0071,Enterprise,Wireless Mouse,Electronics,East,2,32.4,12.1,64.8,40.6
1704,2024-10-08,CUST0028,Enterprise,USB-C Hub,Electronics,West,5,46.58,17.93,232.9,143.25
1705,2024-10-08,CUST0075,SMB,Laptop Pro,Electronics,East,1,1328.34,776.43,1328.34,551.91
1706,2024-10-09,CUST0077,Retail,Notebook Pack,Stationery,East,1,14.28,3.94,14.28,10.34
1707,2024-10-10,CUST0008,Enterprise,Wireless Mouse,Electronics,East,1,34.13,12.14,34.13,21.99
1708,2024-10-10,CUST0030,SMB,"Monitor 27""",Electronics,North,1,425.82,221.91,425.82,203.91
1709,2024-10-10,CUST0025,Retail,Office Chair,Furniture,West,1,386.67,182.42,386.67,204.25
1710,2024-10-10,CUST0057,Enterprise,USB-C Hub,Electronics,North,2,48.54,17.99,97.08,61.1
1711,2024-10-11,CUST0060,SMB,Notebook Pack,Stationery,South,1,14.39,4.1,14.39,10.29
1712,2024-10-11,CUST0020,Enterprise,Notebook Pack,Stationery,North,2,14.37,4.01,28.74,20.72
1713,2024-10-12,CUST0049,SMB,Laptop Pro,Electronics,East,3,1344.18,805.75,4032.54,1615.29
1714,2024-10-12,CUST0042,Enterprise,Standing Desk,Furniture,East,3,652.62,300.7,1957.86,1055.76
1715,2024-10-12,CUST0064,SMB,Standing Desk,Furniture,South,3,610.08,296.1,1830.24,941.94
1716,2024-10-12,CUST0013,Enterprise,Desk Lamp,Furniture,South,2,60.36,25.5,120.72,69.72
1717,2024-10-13,CUST0014,Enterprise,Wireless Mouse,Electronics,North,2,31.72,12.05,63.44,39.34
1718,2024-10-13,CUST0068,Enterprise,"Monitor 27""",Electronics,East,2,427.6,214.05,855.2,427.1
1719,2024-10-14,CUST0027,Enterprise,Notebook Pack,Stationery,North,2,14.57,4.08,29.14,20.98
1720,2024-10-14,CUST0047,Enterprise,Desk Lamp,Furniture,East,2,67.73,24.87,135.46,85.72
1721,2024-10-15,CUST0079,SMB,"Monitor 27""",Electronics,North,1,396.95,214.33,396.95,182.62
1722,2024-10-15,CUST0067,Enterprise,Office Chair,Furniture,West,1,404.69,180.34,404.69,224.35
1723,2024-10-15,CUST0032,Retail,Wireless Mouse,Electronics,South,2,35.47,12.04,70.94,46.86
1724,2024-10-16,CUST0074,SMB,Whiteboard,Stationery,East,1,87.19,40.4,87.19,46.79
1725,2024-10-16,CUST0024,Enterprise,Keyboard,Electronics,North,2,107.43,45.43,214.86,124.0
1726,2024-10-16,CUST0046,Enterprise,Notebook Pack,Stationery,East,4,13.88,4.12,55.52,39.04
1727,2024-10-16,CUST0056,SMB,"Monitor 27""",Electronics,South,3,412.72,216.58,1238.16,588.42
1728,2024-10-17,CUST0033,SMB,Standing Desk,Furniture,East,1,635.25,308.28,635.25,326.97
1729,2024-10-17,CUST0037,Retail,Laptop Pro,Electronics,North,2,1282.49,823.68,2564.98,917.62
1730,2024-10-18,CUST0028,Enterprise,Laptop Pro,Electronics,West,4,1198.74,815.45,4794.96,1533.16
1731,2024-10-18,CUST0071,Enterprise,Pen Set,Stationery,North,2,9.94,3.01,19.88,13.86
1732,2024-10-18,CUST0020,Enterprise,Wireless Mouse,Electronics,South,1,32.9,12.06,32.9,20.84
1733,2024-10-19,CUST0074,SMB,USB-C Hub,Electronics,South,1,50.93,18.25,50.93,32.68
1734,2024-10-19,CUST0023,SMB,Pen Set,Stationery,East,2,10.37,3.04,20.74,14.66
1735,2024-10-20,CUST0074,SMB,Notebook Pack,Stationery,South,1,14.3,4.1,14.3,10.2
1736,2024-10-21,CUST0054,Retail,Office Chair,Furniture,East,4,373.33,182.92,1493.32,761.64
1737,2024-10-21,CUST0002,Enterprise,Whiteboard,Stationery,West,2,89.19,38.93,178.38,100.52
1738,2024-10-21,CUST0073,Retail,Notebook Pack,Stationery,South,1,13.79,3.93,13.79,9.86
1739,2024-10-22,CUST0058,Retail,Pen Set,Stationery,West,3,9.95,2.93,29.85,21.06
1740,2024-10-23,CUST0017,Enterprise,USB-C Hub,Electronics,South,1,48.11,18.26,48.11,29.85
1741,2024-10-23,CUST0052,Enterprise,Notebook Pack,Stationery,North,2,14.29,3.91,28.58,20.76
1742,2024-10-23,CUST0063,SMB,Wireless Mouse,Electronics,East,1,33.81,12.04,33.81,21.77
1743,2024-10-23,CUST0032,Retail,Headset,Electronics,South,1,131.71,54.42,131.71,77.29
1744,2024-10-24,CUST0047,Enterprise,Wireless Mouse,Electronics,South,1,32.7,12.07,32.7,20.63
1745,2024-10-25,CUST0045,Enterprise,Whiteboard,Stationery,North,2,93.34,39.86,186.68,106.96
1746,2024-10-26,CUST0030,SMB,Desk Lamp,Furniture,West,1,62.96,25.39,62.96,37.57
1747,2024-10-26,CUST0007,Retail,Keyboard,Electronics,North,1,109.08,44.05,109.08,65.03
1748,2024-10-27,CUST0015,SMB,Laptop Pro,Electronics,East,1,1274.65,791.93,1274.65,482.72
1749,2024-10-27,CUST0070,SMB,Whiteboard,Stationery,North,2,84.87,39.96,169.74,89.82
1750,2024-10-27,CUST0003,SMB,Pen Set,Stationery,North,1,10.38,3.0,10.38,7.38
1751,2024-10-28,CUST0080,Enterprise,Wireless Mouse,Electronics,North,1,33.34,12.32,33.34,21.02
1752,2024-10-28,CUST0047,Enterprise,Laptop Pro,Electronics,East,4,1198.3,817.64,4793.2,1522.64
1753,2024-10-28,CUST0049,SMB,Pen Set,Stationery,North,2,10.12,3.07,20.24,14.1
1754,2024-10-29,CUST0024,Enterprise,Keyboard,Electronics,South,1,113.98,45.16,113.98,68.82
1755,2024-10-29,CUST0068,Enterprise,Pen Set,Stationery,North,1,9.84,3.04,9.84,6.8
1756,2024-10-29,CUST0046,Enterprise,Laptop Pro,Electronics,East,2,1234.97,822.96,2469.94,824.02
1757,2024-10-29,CUST0033,SMB,Notebook Pack,Stationery,East,4,14.5,4.08,58.0,41.68
1758,2024-10-30,CUST0029,Retail,Headset,Electronics,West,1,133.73,55.52,133.73,78.21
1759,2024-10-31,CUST0079,SMB,Pen Set,Stationery,South,4,10.09,2.99,40.36,28.4
1760,2024-11-01,CUST0078,SMB,Desk Lamp,Furniture,South,1,64.38,24.56,64.38,39.82
1761,2024-11-01,CUST0026,SMB,Wireless Mouse,Electronics,South,4,32.65,12.15,130.6,82.0
1762,2024-11-01,CUST0019,Retail,Notebook Pack,Stationery,North,2,13.91,3.92,27.82,19.98
1763,2024-11-02,CUST0016,SMB,Notebook Pack,Stationery,West,1,14.41,3.91,14.41,10.5
1764,2024-11-02,CUST0053,SMB,Laptop Pro,Electronics,South,5,1246.31,811.79,6231.55,2172.6
1765,2024-11-03,CUST0017,Enterprise,Wireless Mouse,Electronics,North,1,34.65,12.08,34.65,22.57
1766,2024-11-03,CUST0030,SMB,USB-C Hub,Electronics,East,2,46.55,17.49,93.1,58.12
1767,2024-11-03,CUST0018,SMB,Wireless Mouse,Electronics,East,2,33.95,12.15,67.9,43.6
1768,2024-11-03,CUST0063,SMB,Standing Desk,Furniture,West,2,610.9,295.07,1221.8,631.66
1769,2024-11-04,CUST0035,SMB,Whiteboard,Stationery,North,5,84.45,40.41,422.25,220.2
1770,2024-11-04,CUST0023,SMB,USB-C Hub,Electronics,North,4,51.36,18.4,205.44,131.84
1771,2024-11-04,CUST0059,Enterprise,Notebook Pack,Stationery,South,4,13.66,4.07,54.64,38.36
1772,2024-11-04,CUST0041,Retail,Notebook Pack,Stationery,East,1,14.59,4.02,14.59,10.57
1773,2024-11-04,CUST0005,Retail,Notebook Pack,Stationery,East,2,13.7,4.08,27.4,19.24
1774,2024-11-05,CUST0069,SMB,Keyboard,Electronics,North,1,110.7,45.16,110.7,65.54
1775,2024-11-05,CUST0007,Retail,Notebook Pack,Stationery,East,1,13.68,4.09,13.68,9.59
1776,2024-11-06,CUST0079,SMB,Desk Lamp,Furniture,South,4,65.63,25.61,262.52,160.08
1777,2024-11-06,CUST0012,SMB,Desk Lamp,Furniture,East,3,60.76,25.42,182.28,106.02
1778,2024-11-06,CUST0018,SMB,Headset,Electronics,East,1,124.1,53.43,124.1,70.67
1779,2024-11-06,CUST0026,SMB,Desk Lamp,Furniture,West,4,60.56,24.74,242.24,143.28
1780,2024-11-07,CUST0015,SMB,Pen Set,Stationery,North,3,10.02,2.93,30.06,21.27
1781,2024-11-07,CUST0066,Retail,Pen Set,Stationery,East,2,9.41,3.01,18.82,12.8
1782,2024-11-07,CUST0043,Enterprise,Laptop Pro,Electronics,North,2,1306.45,783.2,2612.9,1046.5
1783,2024-11-08,CUST0054,Retail,Wireless Mouse,Electronics,East,1,34.51,12.33,34.51,22.18
